entry_time,exit_time,direction,tier,entry_price,tp_price,sl_price,exit_price,result,pnl_pct,pnl_abs
2023-01-16 08:00:00,2023-01-17 08:00:00,long,2,20799.3,21544.0,20054.6,21166.4,timeout,1.664963243955336,46.74137385829553
2023-01-18 15:45:00,2023-01-18 16:30:00,long,3,21035.5,21640.0,20431.0,20431.0,SL,-2.973713484347888,-103.78943696742236
2023-01-19 12:45:00,2023-01-20 12:45:00,long,2,20728.1,21672.0,19784.199999999997,21085.2,timeout,1.6227821170295504,35.83011070435917
2023-01-22 15:15:00,2023-01-23 15:15:00,long,3,22774.9,23390.0,22159.800000000003,22862.2,timeout,0.2833167214784665,10.430215981277827
2023-01-24 09:00:00,2023-01-25 01:15:00,long,2,22917.1,23390.0,22444.199999999997,22444.199999999997,SL,-2.163524616989067,-103.21414586460449
2023-01-25 10:15:00,2023-01-25 21:30:00,long,2,22582.1,23193.1,21971.1,23193.1,TP,2.605682819578339,94.89807311529921
2023-01-28 09:15:00,2023-01-29 09:15:00,long,2,22977.5,23837.4,22117.6,23252.8,timeout,1.0981286040691949,29.47438121059681
2023-01-30 08:30:00,2023-01-30 09:30:00,long,2,23571.6,23962.7,23180.499999999996,23180.499999999996,SL,-1.7592000543026447,-103.42572894921742
2023-01-30 11:30:00,2023-01-31 11:30:00,long,2,23177.0,23962.7,22391.3,22854.5,timeout,-1.491465677179963,-43.757427580359945
2023-02-01 16:45:00,2023-02-02 00:30:00,long,2,23000.8,23962.7,22038.899999999998,23962.7,TP,4.082028451184313,97.1919534339358
2023-02-02 14:45:00,2023-02-02 18:00:00,long,3,23611.8,23962.7,23260.899999999998,23962.7,TP,1.3861213461066142,89.94751394403917
2023-02-02 21:45:00,2023-02-03 21:45:00,long,3,23456.0,23962.7,22949.3,23377.6,timeout,-0.4342428376534851,-19.947390858217897
2023-02-04 06:00:00,2023-02-05 06:00:00,long,2,23291.7,24281.4,22302.0,23368.2,timeout,0.22844317932997593,5.4430392863275925
2023-02-06 16:00:00,2023-02-07 16:00:00,short,3,23081.7,22600.0,23563.4,22919.0,timeout,0.6048874216370576,28.67706980068636
2023-02-07 17:30:00,2023-02-08 01:00:00,short,2,22997.3,22600.0,23394.6,23394.6,SL,-1.8275941088736474,-103.96701923998931
2023-02-11 12:00:00,2023-02-12 12:00:00,short,2,21723.5,21405.0,22042.0,21874.8,timeout,-0.7964807696733918,-52.34456225961908
2023-02-12 14:30:00,2023-02-13 14:30:00,short,3,21936.7,21405.0,22468.4,21639.9,timeout,1.2529838125150967,50.84033415464478
2023-02-14 09:45:00,2023-02-14 15:00:00,short,3,21808.7,21338.0,22279.4,22279.4,SL,-2.2583129668435107,-102.91230676653967
2023-02-16 22:30:00,2023-02-16 23:15:00,long,2,24127.0,24420.0,23834.0,23834.0,SL,-1.3144070957848055,-101.88318369887428
2023-02-19 17:00:00,2023-02-20 17:00:00,long,2,24529.1,25290.0,23768.199999999997,24844.2,timeout,1.1845966627393674,37.314947330605555
2023-02-21 08:45:00,2023-02-21 21:15:00,long,2,24684.3,25200.0,24168.6,24168.6,SL,-2.189182192729795,-101.2375013351916
2023-02-22 01:45:00,2023-02-23 01:45:00,long,2,24173.1,25347.6,22998.6,24180.9,timeout,-0.06773272770144123,-1.3690104631361306
2023-02-25 22:45:00,2023-02-26 18:30:00,short,2,23109.9,22800.0,23419.800000000003,23419.800000000003,SL,-1.440983734243772,-100.2114362172083
2023-02-28 14:45:00,2023-03-01 14:45:00,short,2,23410.9,22700.0,24121.800000000003,23671.9,timeout,-1.214865297788637,-38.42543058693595
2023-03-04 12:45:00,2023-03-05 12:45:00,short,2,22375.9,21883.2,22868.600000000002,22410.1,timeout,-0.25284301413573124,-10.854938348221326
2023-03-05 21:15:00,2023-03-06 21:15:00,short,3,22450.1,21883.2,23016.999999999996,22371.9,timeout,0.24832806980813935,9.338143857250275
2023-03-08 15:00:00,2023-03-08 22:45:00,short,2,22136.9,21883.2,22390.600000000002,21883.2,TP,1.0460502599731702,82.95020232264271
2023-03-10 16:30:00,2023-03-10 16:45:00,short,2,20083.5,20003.5,20163.5,20003.5,TP,0.29833694326188165,59.65063379691079
2023-03-11 01:30:00,2023-03-12 01:30:00,short,3,20589.8,19521.6,21658.0,20370.9,timeout,0.9631477721978736,18.256786531073566
2023-03-12 09:30:00,2023-03-12 18:30:00,short,2,20390.0,19521.6,21258.4,21258.4,SL,-4.358950465914671,-100.41847583076343
2023-03-12 20:30:00,2023-03-13 14:00:00,short,2,21201.1,19521.6,22880.6,22880.6,SL,-8.02175877666725,-99.4142910724558
2023-03-15 09:45:00,2023-03-16 09:45:00,long,2,24528.4,26489.9,22566.9,24655.4,timeout,0.417767159700592,5.078109685828088
